scenario,policy,decision_mode,destination_policy,threshold_mode,iteration,generated,completed,delayed,offloaded,received_offloaded,completed_offloaded,proactive_trigger_events,reactive_trigger_events,completed_deadline_misses,total_waiting_tasks,queue_imbalance,max_offloads_per_event,offload_fraction,high_arrival_rate_threshold,threshold_multiplier,completion_rate,offload_rate,offload_per_delayed,deadline_miss_rate,mean_rough_score,mean_actual_execution_time
no_offloading,NONE,REACTIVE,DROP,FIXED,6,6740,453,107,0,0,0,0,0,391,6282,1906,5.0,0.4,3.0,1.0,0.06721068249258161,0.0,0.0,0.8631346578366446,0.0,6.624295812227074
no_offloading,NONE,REACTIVE,DROP,FIXED,7,6800,455,107,0,0,0,0,0,390,6340,1951,5.0,0.4,3.0,1.0,0.06691176470588235,0.0,0.0,0.8571428571428571,0.0,6.560144410869565
no_offloading,NONE,REACTIVE,DROP,FIXED,8,6632,447,109,0,0,0,0,0,390,6180,1760,5.0,0.4,3.0,1.0,0.06740048250904704,0.0,0.0,0.87248322147651,0.0,6.702218210176991
no_offloading,NONE,REACTIVE,DROP,FIXED,9,6765,439,118,0,0,0,0,0,385,6321,1931,5.0,0.4,3.0,1.0,0.06489283074648929,0.0,0.0,0.876993166287016,0.0,6.80058011936937
no_offloading,NONE,REACTIVE,DROP,FIXED,10,6690,422,124,0,0,0,0,0,378,6263,1926,5.0,0.4,3.0,1.0,0.06307922272047832,0.0,0.0,0.8957345971563981,0.0,7.085609653395785
no_offloading,NONE,REACTIVE,DROP,FIXED,11,6789,465,110,0,0,0,0,0,415,6319,1867,5.0,0.4,3.0,1.0,0.0684931506849315,0.0,0.0,0.8924731182795699,0.0,6.454826146808511
no_offloading,NONE,REACTIVE,DROP,FIXED,12,6785,454,117,0,0,0,0,0,395,6326,1888,5.0,0.4,3.0,1.0,0.06691230655858511,0.0,0.0,0.8700440528634361,0.0,6.5992684466230935
no_offloading,NONE,REACTIVE,DROP,FIXED,13,6927,475,108,0,0,0,0,0,415,6447,1900,5.0,0.4,3.0,1.0,0.06857225350079399,0.0,0.0,0.8736842105263158,0.0,6.3166767
no_offloading,NONE,REACTIVE,DROP,FIXED,14,6917,459,110,0,0,0,0,0,401,6453,2002,5.0,0.4,3.0,1.0,0.06635824779528697,0.0,0.0,0.8736383442265795,0.0,6.4999361594827585
no_offloading,NONE,REACTIVE,DROP,FIXED,15,6690,470,110,0,0,0,0,0,416,6215,1929,5.0,0.4,3.0,1.0,0.07025411061285501,0.0,0.0,0.8851063829787233,0.0,6.336876869473684
no_offloading,NONE,REACTIVE,DROP,FIXED,16,6660,476,110,0,0,0,0,0,409,6179,1889,5.0,0.4,3.0,1.0,0.07147147147147147,0.0,0.0,0.8592436974789915,0.0,6.277214817047817
no_offloading,NONE,REACTIVE,DROP,FIXED,17,6770,455,108,0,0,0,0,0,401,6310,1982,5.0,0.4,3.0,1.0,0.0672082717872969,0.0,0.0,0.8813186813186813,0.0,6.589455310869565
no_offloading,NONE,REACTIVE,DROP,FIXED,18,6820,457,105,0,0,0,0,0,417,6358,2029,5.0,0.4,3.0,1.0,0.06700879765395894,0.0,0.0,0.912472647702407,0.0,6.544441188311688
no_offloading,NONE,REACTIVE,DROP,FIXED,19,6697,448,112,0,0,0,0,0,395,6244,1834,5.0,0.4,3.0,1.0,0.06689562490667463,0.0,0.0,0.8816964285714286,0.0,6.715242534216335
no_offloading,NONE,REACTIVE,DROP,FIXED,20,6680,464,102,0,0,0,0,0,393,6211,1923,5.0,0.4,3.0,1.0,0.06946107784431138,0.0,0.0,0.8469827586206896,0.0,6.429507281449894
no_offloading,NONE,REACTIVE,DROP,FIXED,21,6734,453,124,0,0,0,0,0,397,6276,1983,5.0,0.4,3.0,1.0,0.06727056727056727,0.0,0.0,0.8763796909492274,0.0,6.598366019650655
no_offloading,NONE,REACTIVE,DROP,FIXED,22,6742,477,106,0,0,0,0,0,420,6260,1882,5.0,0.4,3.0,1.0,0.07075051913378819,0.0,0.0,0.8805031446540881,0.0,6.266961331950207
no_offloading,NONE,REACTIVE,DROP,FIXED,23,6885,438,113,0,0,0,0,0,381,6442,1951,5.0,0.4,3.0,1.0,0.0636165577342048,0.0,0.0,0.8698630136986302,0.0,6.790586602708803
no_offloading,NONE,REACTIVE,DROP,FIXED,24,6879,445,120,0,0,0,0,0,398,6429,1943,5.0,0.4,3.0,1.0,0.06468963512138393,0.0,0.0,0.8943820224719101,0.0,6.706122422222222
no_offloading,NONE,REACTIVE,DROP,FIXED,25,6579,471,103,0,0,0,0,0,407,6103,1873,5.0,0.4,3.0,1.0,0.07159142726858185,0.0,0.0,0.8641188959660298,0.0,6.325411947478992
no_offloading,NONE,REACTIVE,DROP,FIXED,26,6713,449,105,0,0,0,0,0,391,6259,1863,5.0,0.4,3.0,1.0,0.06688514821987189,0.0,0.0,0.8708240534521158,0.0,6.654707607929516
no_offloading,NONE,REACTIVE,DROP,FIXED,27,6839,466,114,0,0,0,0,0,398,6368,1916,5.0,0.4,3.0,1.0,0.0681386167568358,0.0,0.0,0.8540772532188842,0.0,6.4162609893842895
no_offloading,NONE,REACTIVE,DROP,FIXED,28,6859,466,110,0,0,0,0,0,405,6388,1947,5.0,0.4,3.0,1.0,0.06793993293483015,0.0,0.0,0.869098712446352,0.0,6.4116552951167725
no_offloading,NONE,REACTIVE,DROP,FIXED,29,6824,457,116,0,0,0,0,0,411,6362,1867,5.0,0.4,3.0,1.0,0.06696951934349356,0.0,0.0,0.899343544857768,0.0,6.504791077922079
no_offloading,NONE,REACTIVE,DROP,FIXED,30,6894,447,110,0,0,0,0,0,395,6442,1940,5.0,0.4,3.0,1.0,0.06483899042645778,0.0,0.0,0.883668903803132,0.0,6.695653884955752
no_offloading,NONE,REACTIVE,DROP,FIXED,31,6832,454,125,0,0,0,0,0,396,6373,1902,5.0,0.4,3.0,1.0,0.0664519906323185,0.0,0.0,0.8722466960352423,0.0,6.577752470588235
no_offloading,NONE,REACTIVE,DROP,FIXED,32,6784,433,129,0,0,0,0,0,388,6346,1840,5.0,0.4,3.0,1.0,0.06382665094339622,0.0,0.0,0.8960739030023095,0.0,6.8489155
no_offloading,NONE,REACTIVE,DROP,FIXED,33,6670,448,129,0,0,0,0,0,394,6217,1879,5.0,0.4,3.0,1.0,0.06716641679160419,0.0,0.0,0.8794642857142857,0.0,6.658345567328918
no_offloading,NONE,REACTIVE,DROP,FIXED,34,6882,462,107,0,0,0,0,0,399,6415,1979,5.0,0.4,3.0,1.0,0.06713164777680906,0.0,0.0,0.8636363636363636,0.0,6.463719850107067
no_offloading,NONE,REACTIVE,DROP,FIXED,35,6682,455,109,0,0,0,0,0,395,6222,1950,5.0,0.4,3.0,1.0,0.06809338521400778,0.0,0.0,0.8681318681318682,0.0,6.587728528260869
no_offloading,NONE,REACTIVE,DROP,FIXED,36,6854,441,110,0,0,0,0,0,388,6408,1904,5.0,0.4,3.0,1.0,0.0643419900787861,0.0,0.0,0.8798185941043084,0.0,6.757096343049327
no_offloading,NONE,REACTIVE,DROP,FIXED,37,6851,435,128,0,0,0,0,0,378,6411,1975,5.0,0.4,3.0,1.0,0.06349438038242593,0.0,0.0,0.8689655172413793,0.0,6.865518790909092
no_offloading,NONE,REACTIVE,DROP,FIXED,38,6749,473,102,0,0,0,0,0,427,6271,1925,5.0,0.4,3.0,1.0,0.07008445695658616,0.0,0.0,0.9027484143763214,0.0,6.303440652719665
no_offloading,NONE,REACTIVE,DROP,FIXED,39,6911,466,109,0,0,0,0,0,396,6440,2023,5.0,0.4,3.0,1.0,0.06742873679641152,0.0,0.0,0.8497854077253219,0.0,6.384454864118896
no_offloading,NONE,REACTIVE,DROP,FIXED,40,6858,436,128,0,0,0,0,0,377,6417,1931,5.0,0.4,3.0,1.0,0.06357538641003208,0.0,0.0,0.8646788990825688,0.0,6.830579383219955
no_offloading,NONE,REACTIVE,DROP,FIXED,41,6797,479,113,0,0,0,0,0,417,6313,1937,5.0,0.4,3.0,1.0,0.07047226717669561,0.0,0.0,0.8705636743215032,0.0,6.2650270413223135
no_offloading,NONE,REACTIVE,DROP,FIXED,42,6823,452,118,0,0,0,0,0,385,6366,1912,5.0,0.4,3.0,1.0,0.06624651912648395,0.0,0.0,0.8517699115044248,0.0,6.586199048140044
no_offloading,NONE,REACTIVE,DROP,FIXED,43,6818,453,108,0,0,0,0,0,389,6360,1942,5.0,0.4,3.0,1.0,0.06644177178058082,0.0,0.0,0.8587196467991169,0.0,6.621273460698689
no_offloading,NONE,REACTIVE,DROP,FIXED,44,6844,459,114,0,0,0,0,0,392,6380,1992,5.0,0.4,3.0,1.0,0.06706604324956165,0.0,0.0,0.8540305010893247,0.0,6.52310838362069
no_offloading,NONE,REACTIVE,DROP,FIXED,45,6617,442,125,0,0,0,0,0,375,6170,1880,5.0,0.4,3.0,1.0,0.06679764243614932,0.0,0.0,0.8484162895927602,0.0,6.7587676420581655
no_offloading,NONE,REACTIVE,DROP,FIXED,46,6788,449,123,0,0,0,0,0,394,6334,1996,5.0,0.4,3.0,1.0,0.06614614024749559,0.0,0.0,0.8775055679287305,0.0,6.656359786343612
no_offloading,NONE,REACTIVE,DROP,FIXED,47,6832,470,103,0,0,0,0,0,409,6357,1891,5.0,0.4,3.0,1.0,0.06879391100702575,0.0,0.0,0.8702127659574468,0.0,6.389268246315789
no_offloading,NONE,REACTIVE,DROP,FIXED,48,6653,445,121,0,0,0,0,0,403,6203,2046,5.0,0.4,3.0,1.0,0.06688711859311589,0.0,0.0,0.9056179775280899,0.0,6.723952857777777
no_offloading,NONE,REACTIVE,DROP,FIXED,49,6656,471,131,0,0,0,0,0,415,6180,1881,5.0,0.4,3.0,1.0,0.07076322115384616,0.0,0.0,0.881104033970276,0.0,6.354810350840337
no_offloading,NONE,REACTIVE,DROP,FIXED,50,6622,468,111,0,0,0,0,0,407,6149,1867,5.0,0.4,3.0,1.0,0.07067351253397765,0.0,0.0,0.8696581196581197,0.0,6.375098177589852
random_offloading,RANDOM,REACTIVE,DROP,FIXED,1,6706,475,112,205,0,0,0,41,423,6021,1831,5.0,0.4,3.0,1.0,0.07083209066507605,0.030569639129138085,1.8303571428571428,0.8905263157894737,0.0,6.270537683333333
random_offloading,RANDOM,REACTIVE,DROP,FIXED,2,6792,463,112,205,0,0,0,41,396,6119,1761,5.0,0.4,3.0,1.0,0.06816843345111896,0.030182567726737337,1.8303571428571428,0.8552915766738661,0.0,6.4573397777777775
random_offloading,RANDOM,REACTIVE,DROP,FIXED,3,6847,450,117,185,0,0,0,37,386,6207,1969,5.0,0.4,3.0,1.0,0.06572221410836863,0.02701913246677377,1.5811965811965811,0.8577777777777778,0.0,6.629212448351648
random_offloading,RANDOM,REACTIVE,DROP,FIXED,4,6734,439,124,242,0,0,0,49,379,6048,1783,5.0,0.4,3.0,1.0,0.06519156519156519,0.035937035937035934,1.9516129032258065,0.8633257403189066,0.0,6.806353421171171
random_offloading,RANDOM,REACTIVE,DROP,FIXED,5,6997,444,121,185,0,0,0,37,381,6363,1897,5.0,0.4,3.0,1.0,0.06345576675718165,0.026439902815492355,1.5289256198347108,0.8581081081081081,0.0,6.739687699331848
random_offloading,RANDOM,REACTIVE,DROP,FIXED,6,6740,449,108,180,0,0,0,37,387,6106,1822,5.0,0.4,3.0,1.0,0.06661721068249259,0.026706231454005934,1.6666666666666667,0.8619153674832962,0.0,6.688654447136564
random_offloading,RANDOM,REACTIVE,DROP,FIXED,7,6800,458,102,165,0,0,0,33,391,6172,1891,5.0,0.4,3.0,1.0,0.06735294117647059,0.02426470588235294,1.6176470588235294,0.8537117903930131,0.0,6.508802628509719
random_offloading,RANDOM,REACTIVE,DROP,FIXED,8,6632,447,109,180,0,0,0,36,392,6000,1690,5.0,0.4,3.0,1.0,0.06740048250904704,0.027141133896260553,1.651376146788991,0.8769574944071589,0.0,6.676514683628319
random_offloading,RANDOM,REACTIVE,DROP,FIXED,9,6765,442,116,233,0,0,0,48,386,6085,1846,5.0,0.4,3.0,1.0,0.06533628972653363,0.034441980783444195,2.0086206896551726,0.8733031674208145,0.0,6.796032684563759
random_offloading,RANDOM,REACTIVE,DROP,FIXED,10,6690,428,121,240,0,0,0,48,382,6017,1839,5.0,0.4,3.0,1.0,0.06397608370702541,0.03587443946188341,1.9834710743801653,0.8925233644859814,0.0,6.981275193995381
random_offloading,RANDOM,REACTIVE,DROP,FIXED,11,6789,463,105,177,0,0,0,36,414,6144,1794,5.0,0.4,3.0,1.0,0.06819855648843717,0.026071586389748123,1.6857142857142857,0.8941684665226782,0.0,6.453852275641026
random_offloading,RANDOM,REACTIVE,DROP,FIXED,12,6785,458,119,250,0,0,0,50,403,6072,1763,5.0,0.4,3.0,1.0,0.06750184229918939,0.036845983787767135,2.100840336134454,0.8799126637554585,0.0,6.5218138293736505
random_offloading,RANDOM,REACTIVE,DROP,FIXED,13,6927,472,109,235,0,0,0,47,409,6215,1811,5.0,0.4,3.0,1.0,0.06813916558394688,0.0339252201530244,2.1559633027522938,0.8665254237288136,0.0,6.3123252997903565
random_offloading,RANDOM,REACTIVE,DROP,FIXED,14,6917,458,115,241,0,0,0,49,402,6213,1934,5.0,0.4,3.0,1.0,0.06621367644932774,0.03484169437617464,2.0956521739130434,0.8777292576419214,0.0,6.521934803455724
random_offloading,RANDOM,REACTIVE,DROP,FIXED,15,6690,465,108,180,0,0,0,36,410,6040,1881,5.0,0.4,3.0,1.0,0.06950672645739911,0.026905829596412557,1.6666666666666667,0.8817204301075269,0.0,6.395375529787233
random_offloading,RANDOM,REACTIVE,DROP,FIXED,16,6660,469,112,211,0,0,0,43,405,5975,1803,5.0,0.4,3.0,1.0,0.07042042042042042,0.03168168168168168,1.8839285714285714,0.8635394456289979,0.0,6.358844824894515
random_offloading,RANDOM,REACTIVE,DROP,FIXED,17,6770,465,106,225,0,0,0,45,408,6075,1906,5.0,0.4,3.0,1.0,0.06868537666174299,0.03323485967503693,2.1226415094339623,0.8774193548387097,0.0,6.414439129787234
random_offloading,RANDOM,REACTIVE,DROP,FIXED,18,6820,456,109,175,0,0,0,35,414,6184,1944,5.0,0.4,3.0,1.0,0.06686217008797654,0.025659824046920823,1.6055045871559632,0.9078947368421053,0.0,6.593549156182213
random_offloading,RANDOM,REACTIVE,DROP,FIXED,19,6697,442,112,180,0,0,0,36,384,6070,1765,5.0,0.4,3.0,1.0,0.06599970135881739,0.026877706435717484,1.6071428571428572,0.8687782805429864,0.0,6.744474599552573
random_offloading,RANDOM,REACTIVE,DROP,FIXED,20,6680,461,101,193,0,0,0,39,393,6021,1839,5.0,0.4,3.0,1.0,0.0690119760479042,0.028892215568862276,1.9108910891089108,0.8524945770065075,0.0,6.448521877682404
random_offloading,RANDOM,REACTIVE,DROP,FIXED,21,6734,453,122,247,0,0,0,50,400,6029,1898,5.0,0.4,3.0,1.0,0.06727056727056727,0.03667953667953668,2.0245901639344264,0.8830022075055187,0.0,6.580672423580786
random_offloading,RANDOM,REACTIVE,DROP,FIXED,22,6742,487,103,182,0,0,0,37,428,6068,1774,5.0,0.4,3.0,1.0,0.07223375852862653,0.02699495698605755,1.766990291262136,0.8788501026694046,0.0,6.143667587398373
random_offloading,RANDOM,REACTIVE,DROP,FIXED,23,6885,432,113,244,0,0,0,50,374,6204,1867,5.0,0.4,3.0,1.0,0.06274509803921569,0.03543936092955701,2.15929203539823,0.8657407407407407,0.0,6.886811201372997
random_offloading,RANDOM,REACTIVE,DROP,FIXED,24,6879,446,121,237,0,0,0,48,398,6191,1851,5.0,0.4,3.0,1.0,0.06483500508794883,0.034452682075883125,1.9586776859504131,0.8923766816143498,0.0,6.699529649667406
random_offloading,RANDOM,REACTIVE,DROP,FIXED,25,6579,475,103,200,0,0,0,40,411,5899,1798,5.0,0.4,3.0,1.0,0.07219942240462077,0.030399756801945583,1.941747572815534,0.8652631578947368,0.0,6.344241529166666
random_offloading,RANDOM,REACTIVE,DROP,FIXED,26,6713,450,108,192,0,0,0,39,392,6066,1788,5.0,0.4,3.0,1.0,0.06703411291523909,0.028601221510502012,1.7777777777777777,0.8711111111111111,0.0,6.6349186571428564
random_offloading,RANDOM,REACTIVE,DROP,FIXED,27,6839,454,119,197,0,0,0,40,386,6183,1840,5.0,0.4,3.0,1.0,0.06638397426524345,0.028805380903640883,1.6554621848739495,0.8502202643171806,0.0,6.5745880827886705
random_offloading,RANDOM,REACTIVE,DROP,FIXED,28,6859,472,111,236,0,0,0,48,410,6146,1876,5.0,0.4,3.0,1.0,0.06881469601982797,0.034407348009913984,2.126126126126126,0.8686440677966102,0.0,6.32058504821803
random_offloading,RANDOM,REACTIVE,DROP,FIXED,29,6824,453,120,241,0,0,0,49,407,6125,1797,5.0,0.4,3.0,1.0,0.06638335287221571,0.03531652989449004,2.0083333333333333,0.8984547461368654,0.0,6.5723659585152845
random_offloading,RANDOM,REACTIVE,DROP,FIXED,30,6894,443,110,220,0,0,0,44,390,6226,1847,5.0,0.4,3.0,1.0,0.0642587757470264,0.03191180736872643,2.0,0.8803611738148984,0.0,6.736560662946429
random_offloading,RANDOM,REACTIVE,DROP,FIXED,31,6832,447,124,216,0,0,0,44,393,6164,1825,5.0,0.4,3.0,1.0,0.06542740046838408,0.03161592505854801,1.7419354838709677,0.8791946308724832,0.0,6.692661460176992
random_offloading,RANDOM,REACTIVE,DROP,FIXED,32,6784,440,126,205,0,0,0,41,396,6134,1768,5.0,0.4,3.0,1.0,0.06485849056603774,0.03021816037735849,1.626984126984127,0.9,0.0,6.787430539325843
random_offloading,RANDOM,REACTIVE,DROP,FIXED,33,6670,459,124,240,0,0,0,48,407,5966,1777,5.0,0.4,3.0,1.0,0.06881559220389805,0.035982008995502246,1.935483870967742,0.8867102396514162,0.0,6.516632780172414
random_offloading,RANDOM,REACTIVE,DROP,FIXED,34,6882,464,108,176,0,0,0,36,400,6237,1923,5.0,0.4,3.0,1.0,0.06742226097064807,0.025573961057832027,1.6296296296296295,0.8620689655172413,0.0,6.457093159914712
random_offloading,RANDOM,REACTIVE,DROP,FIXED,35,6682,446,110,171,0,0,0,35,382,6060,1898,5.0,0.4,3.0,1.0,0.06674648308889554,0.025591140377132594,1.5545454545454545,0.8565022421524664,0.0,6.702595605321507
random_offloading,RANDOM,REACTIVE,DROP,FIXED,36,6854,439,114,252,0,0,0,51,381,6158,1839,5.0,0.4,3.0,1.0,0.06405018967026554,0.036766851473592065,2.210526315789474,0.8678815489749431,0.0,6.7783954144144145
random_offloading,RANDOM,REACTIVE,DROP,FIXED,37,6851,437,128,242,0,0,0,50,380,6167,1901,5.0,0.4,3.0,1.0,0.06378630856809225,0.03532331046562546,1.890625,0.8695652173913043,0.0,6.8282153280542985
random_offloading,RANDOM,REACTIVE,DROP,FIXED,38,6749,472,107,187,0,0,0,38,426,6085,1864,5.0,0.4,3.0,1.0,0.0699362868573122,0.027707808564231738,1.7476635514018692,0.902542372881356,0.0,6.326718004192872
random_offloading,RANDOM,REACTIVE,DROP,FIXED,39,6911,472,109,214,0,0,0,43,402,6220,1933,5.0,0.4,3.0,1.0,0.06829691795688034,0.030965128056721167,1.963302752293578,0.8516949152542372,0.0,6.302604081761006
random_offloading,RANDOM,REACTIVE,DROP,FIXED,40,6858,437,126,223,0,0,0,45,378,6193,1850,5.0,0.4,3.0,1.0,0.0637212015164771,0.03251676873724118,1.7698412698412698,0.8649885583524027,0.0,6.860911916289593
random_offloading,RANDOM,REACTIVE,DROP,FIXED,41,6797,478,112,242,0,0,0,49,411,6072,1860,5.0,0.4,3.0,1.0,0.07032514344563778,0.03560394291599235,2.1607142857142856,0.8598326359832636,0.0,6.256926697722568
random_offloading,RANDOM,REACTIVE,DROP,FIXED,42,6823,453,117,202,0,0,0,41,388,6163,1861,5.0,0.4,3.0,1.0,0.06639308222189652,0.029605745273340173,1.7264957264957266,0.8565121412803532,0.0,6.592174711790393
random_offloading,RANDOM,REACTIVE,DROP,FIXED,43,6818,455,104,160,0,0,0,32,391,6198,1878,5.0,0.4,3.0,1.0,0.06673511293634497,0.023467292461132296,1.5384615384615385,0.8593406593406593,0.0,6.574983513043478
random_offloading,RANDOM,REACTIVE,DROP,FIXED,44,6844,452,112,176,0,0,0,36,386,6211,1917,5.0,0.4,3.0,1.0,0.06604324956165984,0.02571595558153127,1.5714285714285714,0.8539823008849557,0.0,6.602100973741794
random_offloading,RANDOM,REACTIVE,DROP,FIXED,45,6617,452,123,225,0,0,0,45,387,5935,1785,5.0,0.4,3.0,1.0,0.06830890131479522,0.03400332476953302,1.829268292682927,0.8561946902654868,0.0,6.589318166301969
random_offloading,RANDOM,REACTIVE,DROP,FIXED,46,6788,446,118,228,0,0,0,47,388,6109,1885,5.0,0.4,3.0,1.0,0.06570418385385975,0.03358868591632292,1.9322033898305084,0.8699551569506726,0.0,6.681035889135256
random_offloading,RANDOM,REACTIVE,DROP,FIXED,47,6832,466,106,215,0,0,0,43,404,6146,1786,5.0,0.4,3.0,1.0,0.06820843091334895,0.031469555035128806,2.0283018867924527,0.8669527896995708,0.0,6.409255481953291
random_offloading,RANDOM,REACTIVE,DROP,FIXED,48,6653,443,121,222,0,0,0,45,401,5983,1968,5.0,0.4,3.0,1.0,0.06658650232977605,0.03336840523072298,1.834710743801653,0.9051918735891648,0.0,6.72884715625
random_offloading,RANDOM,REACTIVE,DROP,FIXED,49,6656,470,124,215,0,0,0,43,414,5966,1793,5.0,0.4,3.0,1.0,0.07061298076923077,0.032301682692307696,1.7338709677419355,0.8808510638297873,0.0,6.369481863157895
random_offloading,RANDOM,REACTIVE,DROP,FIXED,50,6622,473,111,230,0,0,0,46,413,5914,1783,5.0,0.4,3.0,1.0,0.07142857142857142,0.0347327091513138,2.0720720720720722,0.8731501057082452,0.0,6.2956252364016745
