scenario,policy,decision_mode,destination_policy,threshold_mode,iteration,generated,completed,delayed,offloaded,received_offloaded,completed_offloaded,proactive_trigger_events,reactive_trigger_events,completed_deadline_misses,total_waiting_tasks,queue_imbalance,max_offloads_per_event,offload_fraction,high_arrival_rate_threshold,threshold_multiplier,completion_rate,offload_rate,offload_per_delayed,deadline_miss_rate,mean_rough_score,mean_actual_execution_time
selector_ablation_fifo,FIFO,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,4,6734,425,132,617,617,104,59,4,369,6304,1347,10.0,0.4,3.0,1.2,0.06311256311256311,0.09162459162459162,4.674242424242424,0.8682352941176471,0.0,7.029325820930232
selector_ablation_fifo,FIFO,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,5,6997,443,118,646,646,122,61,5,384,6549,1500,10.0,0.4,3.0,1.2,0.06331284836358439,0.09232528226382736,5.47457627118644,0.8668171557562077,0.0,6.733469024553571
selector_ablation_fifo,FIFO,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,6,6740,460,109,625,625,122,62,4,400,6275,1439,10.0,0.4,3.0,1.2,0.06824925816023739,0.09272997032640949,5.73394495412844,0.8695652173913043,0.0,6.512811025806452
selector_ablation_fifo,FIFO,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,7,6800,449,113,643,643,128,63,4,381,6346,1487,10.0,0.4,3.0,1.2,0.06602941176470588,0.09455882352941176,5.6902654867256635,0.8485523385300668,0.0,6.6400094889867844
selector_ablation_fifo,FIFO,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,8,6632,459,108,632,632,119,63,3,388,6168,1301,10.0,0.4,3.0,1.2,0.06920989143546441,0.09529553679131483,5.851851851851852,0.8453159041394336,0.0,6.521416771551724
selector_ablation_fifo,FIFO,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,9,6765,448,115,619,619,126,57,7,388,6312,1463,10.0,0.4,3.0,1.2,0.06622320768662232,0.09150036954915004,5.3826086956521735,0.8660714285714286,0.0,6.684804962472406
selector_ablation_fifo,FIFO,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,10,6690,430,115,616,616,106,60,5,376,6255,1461,10.0,0.4,3.0,1.2,0.06427503736920777,0.09207772795216741,5.356521739130435,0.8744186046511628,0.0,6.930700540229885
selector_ablation_fifo,FIFO,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,11,6789,476,109,637,637,121,57,9,412,6308,1360,10.0,0.4,3.0,1.2,0.07011341876565032,0.09382825158344381,5.844036697247707,0.865546218487395,0.0,6.268905908523909
selector_ablation_fifo,FIFO,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,12,6785,461,109,663,663,127,64,5,401,6319,1413,10.0,0.4,3.0,1.2,0.0679439941046426,0.09771554900515844,6.08256880733945,0.8698481561822126,0.0,6.534012053648068
selector_ablation_fifo,FIFO,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,13,6927,493,104,643,643,146,62,4,423,6429,1438,10.0,0.4,3.0,1.2,0.07117078100187671,0.0928251768442327,6.1826923076923075,0.8580121703853956,0.0,6.071596821285141
